:START_ID(executive),:END_ID(stock),name,jobs
12f42d8fcea8a347abe1a90d7c011046,002180,严伟,董事
3bac816fc5e82830f4260f0fa9e0f834,002180,汪栋杰,董事
1d8f03e5d23c351ba3555abdf9e15dee,002180,庞江华,董事
b49f1cdac5e6f4fc4c6fef96f3d0d29f,002180,王彦国,董事
2bc7ebb106369296f5c57253ef7907f0,002180,刘洋,董事
397b8c4e8421367fc9cd87f41321857e,002180,刘纯斌,独立董事
a7ace8d45b488cc14844c765389285df,002180,邹雪城,独立董事
9f5ecc6bc60c7ebabfb3f6742d7782c6,002180,谢石松,独立董事
c99faf436fde447d89c835cbae6edf47,600701,张大成,董事长、董事
602c993affc07ba743ffea1d8dbc70e0,600701,何显峰,董事
c1daa766306d8c90ce73722432098f48,600701,彭海帆,董事
05ca901c7d404ffaaa783a9bc60183ed,600701,颜跃进,独立董事
c1f4802a21a23562567702107f01776d,600701,吕占生,独立董事
708d05729b60a0f354c8bc9914ff76ea,600701,徐艳华,独立董事
ba84218f008f509a202cfe4478f1f860,600578,耿养谋,董事长、董事
51b01c3ac25cd155a7cb118743d7d921,600578,张平,副董事长、董事
e13823331ac7217aeca497f06de8c24c,600578,金生祥,董事
491fc4772e9139ae7e12037894dca04a,600578,陈五会,董事
cfdb6c9dc47640ca6d5f90d62f91014c,600578,王晓辉,董事
a916de6ff958a265e2825c101a806106,600578,史晓文,董事
18223235adf793c96306099cfc1ad52f,600578,孙志鸿,独立董事
8e6a24b5db89e7decb5f4d92ef128a7d,600578,陆超,独立董事
80e453f7afbc47095c112274cf16bd18,600578,林华,独立董事
6fe1a36a37acace553ab051b26c9513e,002312,补建,董事长、董事
6ab866e68950ecb3d15e638064a3cc82,002312,朱江,独立董事
c6bbd230ad092b07a520c5996c9bff36,002312,夏予柱,董事
5f9bff8ab09a265e073052f8b144acc2,002312,陈宏,董事
d1b46b8c2b9be267f829fd0ffec052df,002312,吴越,独立董事
39ee286d9edcd0503844d8be435f2a14,002312,陈宏民,独立董事
c07e02ee230a493cd808edf9a49b1232,002312,罗宏,独立董事
3960c3d5a789628bcf0f93c7e97eb2e1,002312,张桥云,独立董事
904c049a33b431f92a7ff1b12af4cae5,000938,于英涛,董事长、董事
e3a424d7e61c774c55edf41fc03b720f,000938,王竑弢,董事
4c490cda431ba62de54ced906dcbe81a,000938,曾学忠,董事
856054e0390e4cac90180dc17c8d552f,000938,王慧轩,董事
06652698bb1b3af56e7657872522beb7,000938,林钢,独立董事
c8dcda495a0fe9a345b83397e3c0a4cd,000938,王欣新,独立董事
26464d6cc9632fbc52fca5e6d95f50cd,000938,赵明生,独立董事
d610c26e13621fe1395f732cb188e44e,000962,李春光,董事长、董事
1d8074cd0cebb1e8c44783473d358ae7,000962,钟景明,副董事长、董事
6aec4853ac9918f5f8b9c03f20dff092,000962,赵文通,董事
2028ba0a2531850d6c05c94795205cab,000962,姜滨,董事
5df504a6418fa3233dc1f9133569aef0,000962,陈林,董事
3f6905f67093020ec692733a5e9db402,000962,尹文新,董事
0d6e86a815c2095fa7aa1aa2a68591c4,000962,何雁明,独立董事
cfeb3eeca52645db936f45e0572d5f38,000962,李耀忠,独立董事
48208fdd32c987b0afd81c61436f5bbc,000962,王凡,独立董事
7732024406ff42fb2d1f7f9ade4913d7,000632,卢少辉,董事长、董事
946c3398f25bc28e54df7a2bea5c35ff,000632,蔡钦铭,董事
e0de51fbe28b3deea61e6b1b66ed2361,000632,钟立明,董事
c42e1ec002c3e1e46cd1b6304b044577,000632,陈雄,独立董事
aef884b1f7be718962f31ba970be0448,000632,王林,独立董事
c8a5675260caf9443c7a039ce6bdb725,300187,刘正军,董事长、董事
6269279bd1bc433188ed2906f81603d7,300187,申晓东,代董事长、董事
542f2ea52579e7877afa6caff4a03fa1,300187,王峰,董事
3b9e47f44fbba4775e4d2b717d0d6899,300187,冯延林,董事
45b5a3f42b57c4e9887bd40bcf620c68,300187,刘仁和,董事
2e3281240c1c62246490c176fbdb69db,300187,袁定江,独立董事
2eeae92f6dd3cb111c0d16836ad7d047,300187,洪源,独立董事
42526ae9a8be98102a19b20e4ea6fd6a,300187,曹越,独立董事
ad05ba905debdbc1452998fccd2498db,000658,周莉,董事长、董事
602bb7b0285de34684ac2af462c86d16,000658,王皓,董事
bd31e2961b81aa5b0ddb3ee4945fe388,000658,邱伟,董事
c4d7c43190a83d1d079e0e43100a8b11,000658,郭萌,董事
e8247e6c4dc80aa3db89877fbe80b90e,000658,施夏朔,董事
5ea80368e1f1da81b8f4a41126bc2251,000658,钱凯,独立董事
f470d677fab2a6660a63d50a7bb834ce,000658,陈晓棠,独立董事
beefd0cc11ca22082249c2299ae9561c,000658,文岚,独立董事
eed5bda61188da6bd14d998f8f4deaf2,002401,蔡惠星,董事长、董事
173b42612dcbd23be672bdf98d8b895a,002401,夏蔚,副董事长、董事
acb7b8c67f76a1db24a71c69914e0fb9,002401,周群,董事
a790a8ce4ab498815a3ba64c36831998,002401,刘一凡,董事
6f45094b576ebce1aaa4dbeb4e1fca08,002401,黄坚,董事
c211b0753c9f2f4bb7eabcfdd23c6e9f,002401,李国荣,董事
ed8afbed2feb80648a7571012cc7ce7a,002401,钱志昂,独立董事
d26715c6ecd8f5794542292ea3a295bc,002401,杨珉,独立董事
d2e4250c60007ecda237b0a47a1e58de,002401,王清华,独立董事
777542ee6d59c093bf4c9fd455d18157,600863,李向良,董事长、董事
525d83f80a87d32e8ddfb832689b5466,600863,高原,董事
7f6e7b2cdeece0513ecd7710aaa8bdb1,600863,梁军,董事
54ae4651816b48b01a8520937efcb23a,600863,卢自华,董事
bf457304b46457d62dcd2860bf090409,600863,隋汝勤,董事
eed800c70ddd25657ecd505072df5f02,600863,薛惠民,董事
d9c24b5fe44b2f880d02b49619019bfa,600863,郝光平,董事
b4967a46cc92198bbfe78056893f94ca,600863,锡斌,董事
6979ac42f4917a47295de6a7e6e14d12,600863,赵可夫,独立董事
b102355d7677790596f49aa62f0922b0,600863,宋建中,独立董事
f5140b9ce83d71a17348e2aebaa74f3d,600863,颉茂华,独立董事
0495c0fcd58e7d94301ee52ab12237f4,600863,陆珺,独立董事
2fd527d04d199c004c8993c814ab6f01,600761,张德进,董事长、董事
71bebbd3c7931a1df8499c2d81a73baa,600761,杨安国,副董事长、董事
379e663d7bf2691d0a0704ffb43d321e,600761,薛白,董事
a549539fdbc3ce075c4aac448a1fb8b5,600761,张孟青,董事
d522a50e49f260eb3607775a942b39e3,600761,周峻,董事
23cdbefe064403845198556910efb3c2,600761,邓力,董事
424227fddabe9599dc740ce55c1eb4ef,600761,李晓玲,独立董事
a9c1b1367c1866aad174f6a1cb54de6f,600761,罗守生,独立董事
fc4fd9030671edcbd50199ba678ff3f2,600761,张圣亮,独立董事
608740e61c9b45c8fc5a2cb56617f3c1,002668,赵国栋,董事长、董事
e53b75acd8e5e767a4d94dfc6b9a01e2,002668,李迎晨,副董事长、董事
7be243119661e4d04cab8f4388daecbf,002668,杨锐志,董事
7a592fe1586443366269c6e98995c71c,002668,饶康达,董事
efad2d9b3951499abc6ae5c2dc9a8068,002668,王建新,独立董事
9e53d12a90cf346274725e736e07878b,002668,朱登凯,独立董事
38acb7e1c56bff779bf2ad4e0f35c8af,002668,朱玉杰,独立董事
0c6d3c34a77272d70b08d96e9fa2fe74,600691,冯志武,董事长、董事
bdfd7126d56c29f6a110064f5372f7ec,600691,朱壮瑞,董事
cb3a038bf978055109b84f63d278b86c,600691,程彦斌,董事
32e34fa102814340784c61c2248f3f9f,600691,李广民,董事
33145eea5ac45db15332a1044e318961,600691,武跃华,董事
8a78d4f3f30dedb60ad0724bb2556e89,600691,张云雷,董事
3a7b153900885b18773acbb9fb42b512,600691,李端生,独立董事
3ddd6bda69c582c433e0394bcd4a660b,600691,李海泉,独立董事
3d6a65ea0ef5d2bc946ff833bc16dd8e,600691,孙水泉,独立董事
c03650213e8ed7f5481a8063b35bfb23,002289,张旸,董事长、董事
5956ea1f049b57eba18f1fe0e462b1d7,002289,林萌,董事
21d73d2b150ca684dfc398146d346604,002289,卢涛,董事
b2d1724e5c29ce7efb15637040aa7075,002289,朱剑楠,董事
a449c137b93de4d1444d611ec700390f,002289,吴玉普,独立董事
41865f02bbead212037e3367d1ca2871,002289,刘力,独立董事
a59835070d4e95f6188b7579280dd5ca,002289,冯科,独立董事
d4dcbd361535afd6c6dba2b08df437dd,601567,郑坚江,董事长、董事
e28681a42eda788036d8cffc17897d37,601567,冷泠,副董事长、董事
cb073b848dd29c84c43df30b9ad19151,601567,郭守仁,副董事长、董事
aad81fbd3837740c4442a7c503ff1651,601567,忻宁,董事
84cf70c4fd1664d76cbf3f56cf152819,601567,沈国英,董事
3777fc0fe51385e977e45562ebe8763c,601567,黄小伟,董事
2d5ddecad4957e515903b2840d117c71,601567,陈晖,独立董事
160f4eeae9606f3ca78fe1ff339f7cf1,601567,陈农,独立董事
36b80bbf9866b916d652b4fd99f7065a,601567,包新民,独立董事
82cf0c21e6d577e84782fa102e4016a6,600696,张佟,董事长、董事
72d6e86b1f6509a95cf4a0b7ae2bb53c,600696,韩啸,董事
951604ab365545dd3235fb879ad90e5b,600696,边秀武,董事
ed6877f1ef94221bbb3e8437f7aff48e,600696,孙加锋,独立董事
578912700f7cd96b71b7de7fe6845f7f,600696,罗韵轩,独立董事
de72fa7564edf513efca31c9ebe26483,000850,倪俊龙,董事长、董事
20db303695cead85603557b16e7fc910,000850,左志鹏,董事
714e3f8f3fbe79c7a7186837e466fad7,000850,戴黄清,董事
55d14d41aa44e1edad4b1e4484294ca2,000850,胡孟春,董事
dbb1c710aaa6c6e79d320d36b9763a2f,000850,王章宏,董事
6b45d260cee69c451faddddb61470a43,000850,徐卫林,独立董事
461903d827e40fe431e1c9e5bfe32bfe,000850,储育明,独立董事
60952c4f264abeb696b9ed0cd2983ec1,000850,黄文平,独立董事
c12255c958a501a3e32954a6ba45f6f8,000850,管亚梅,独立董事
25f3a32a83af56c6bb3515bbd031ecd1,600527,陶冶,董事长、董事
cde8ee73d9004eac68002cc872a4c1bb,600527,浦金龙,副董事长、董事
88e134da587e2b9e232b681f68697b99,600527,陆正中,董事
360e8aff05bdbfeafc564168974aeace,600527,居明华,董事
5004a12d4cffb80ba00b2fb9a2a4c43f,600527,朱崭华,董事
a3e73965e19e7bb7a3b5676d23679343,600527,陶国平,董事
4c6e4414f2cece49f3f0bb8f70ce59da,600527,李荣珍,独立董事
837ca8bb50d5a9121ece0537bd9e8ef1,600527,王华平,独立董事
40613157f4486bc59facca4d225d02ff,600527,王美琪,独立董事
e34379b79bd23548fe480521dbe41260,600841,蓝青松,董事长、董事
329ca9bebd94efb43105421b3e96727d,600841,钱俊,董事
ae80f0fbac2ee7839d6a2c5a1d4b45ae,600841,顾耀辉,董事
1ff755a11bf73e5363cd2209dd3a873f,600841,杨汉琳,董事
a9f4998f726f328eb4a1f9e6611c475c,600841,顾晓琼,董事
65a72ddffab3762c7dd17136b4f248a8,600841,赵茂青,董事
d6543d28d51209514ce0106d6260f33b,600841,孙勇,独立董事
4cefa2b9959d40d80259761158ffe7a6,600841,罗建荣,独立董事
0bf283e2bcbcdbd85b690449ed2018f3,600841,楼狄明,独立董事
7f18f9a0671f47f3e9b2f1130c31824d,000534,黄振光,董事长、董事
2f881d839474b0d5b0a5e2c7ad50cb0e,000534,毕天晓,董事
3c6609c7ab83ff261560ef1f8dbacd3b,000534,蔡勇峰,董事
a650c65c24d8f52a41a9334bb256c567,000534,陈岚,董事
80d7f28951b8d95b4e7e8a8b16b81ffd,000534,王苏生,独立董事
ffe96fd2bc8ec5e1ae69d6e09f23b3d1,000534,陈伟岳,独立董事
59b00d265e3512c4ac38490a858b64d0,000534,张汉斌,独立董事
da686f2d36d0486bd3601d5ba0b0b3c0,600760,郭殿满,董事长、董事
bc77f3e43f8ac2e2bd97097b5524d3d0,600760,纪瑞东,董事
2e1408a1b2931f4482bcdef5225bad5e,600760,刘永涛,董事
e8b5b663a719439f2edc4b088b336bf8,600760,钱雪松,董事
6f778ce250727fa6c89da239567ab808,600760,孙继忠,董事
5d66803de14cf78e868e83989b556ec1,600760,周寒,董事
04d679b99cd83247b484a089fdb4071b,600760,刘志敏,董事
8aed04806190d146a00dbfaf268d8dff,600760,王永庆,董事
1b9a86c25338db68bca8ccedecf5e4b1,600760,宋文山,独立董事
5bf3bae86c5300b9c08ab17153856328,600760,邢冬梅,独立董事
b32099019bf6469bb2cfce37153a809c,600760,张云龙,独立董事
de0ea7b79341362030e1454fb4b1ff68,600760,朱军,独立董事
1689c30059c63bb13f414cd258c57f49,000927,王国强,董事长、董事
8e09d7cdbb7126a2c58c27af695539fd,000927,宋德玉,副董事长、董事
c3f49e8ee3051835c6644cb5912ff889,000927,田聪明,董事
cb762907a6ce76aba82a4ef1c10bb028,000927,毕文权,董事
8cca5dca09c0a876ea31182d60c6b96a,000927,尤峥,董事
2ec90d72b227725ec8026a9574159c3c,000927,孙成,董事
12f181f4b8acd7fcaa67892cd81e69ea,000927,商玉锦,董事
831cc626a1a36a7ebc1207d2f9f10f6a,000927,刘骏民,独立董事
496504c281a1d54e5bbed60a10876c27,000927,林东模,独立董事
fbca5393c857d1313ab2d7c6032dbc3f,000927,何青,独立董事
c6c3e61dd294b9c02018e7943ba929a0,000927,姚春德,独立董事
89756cde1d121deca7b1ab30b095a5e4,002570,谢宏,董事长、董事
fc05932c6978a397ddda6045c239f44b,002570,何晓华,副董事长、董事
1bd25a483abe4084a156181e0d27b01a,002570,鲍晨,董事
26731e3c4f046082e7dae13f7db78eed,002570,李军,董事
7fc9a2d710cbb1fcc500a4a0e76b1ae9,002570,Johannes Gerardus Maria Priem,董事
5153180cb08413eab4a7cbf1bfc40cc0,002570,朱晓静,董事
d69b2bcc1706a002aa250fba7e5526d5,002570,马涓,独立董事
edaf9d41f81558c63c5fcb504cdf531f,002570,倪建林,独立董事
b3746a6157b7cef34a068d75ab2a7e05,002570,汪祥耀,独立董事
d36cfe6f5f80505578a48c5a03c1adc4,002052,吴远亮,代董事长、副董事长、董事
a812b034a3f329097fc428b06e817bd2,002052,杨健,董事
db52cae3e034749465011a3c22902b0c,002052,侯颂,董事
10cf39404745821d807f2639251c9ec7,002052,陈友,董事
bd8a7e2aa52a077cb41b38d1834db5bd,002052,李宁远,董事
64a6ee1bcdc8aefa2c5469d9564fc1d1,002052,潘玲曼,独立董事
e34e37e95ebbbd3da71a07a3df280206,002052,欧阳建国,独立董事
7b91e522316ff8947b8a166d05393148,002052,肖寒梅,独立董事
5f3bb347bb066a48929e874fcea29191,002259,江昌政,董事长、董事
dd9eef4fb884d10ab46ae939bf63fa96,002259,江山,副董事长、董事
7d565592d1ef50059072af77322a85a7,002259,向中华,董事
39c41c361e70c6a900d116c9ab2a191a,002259,张昌林,董事
2cd923618f4c1204f5f37f1e01ca5a6d,002259,黄雅虹,独立董事
8a5414915d78f00afcbe37094c55c454,002259,李玉周,独立董事
477a59c7ee5cf3ba4fffeb62ff9f97b5,002259,王良成,独立董事
276234de01465d9465bb439a37cf20ee,601600,余德辉,董事长、非执行董事
deffbeb049485d367cdb07b9e2960d87,601600,卢东亮,执行董事
3c64d4b6c4c5cde99c8bdc7badbecf46,601600,蒋英刚,执行董事
f5e9f0d937ac55021c7120b06dd289e1,601600,敖宏,非执行董事
31dcf10c96ed23ba60c00c1b8a6ecaba,601600,王军,非执行董事
4a64a409bff6c3d0ce2c23ec2d8b67fb,601600,李大壮,独立非执行董事
fcc2ca198cb32e9b97f4f45521b87b2c,601600,陈丽洁,独立非执行董事
76225ca29b1cad89d79e81810e22fe88,601600,胡式海,独立非执行董事
126a0624215750d21ad4c0b9872fbd2e,300351,范纪军,董事长、董事
0b6b3d3ff4cf9598cd54e927d5a8cebf,300351,范正军,董事
bdc6493a4debc90ae8b0320de06d671a,300351,李运明,董事
7125a9b230d46b3d42057eece6b8d98c,300351,范永贵,董事
4c0e70e6570ff3b3f22b6268e79fc4d3,300351,涂海文,董事
bbe5eb7577ac377071f57194352ef7b2,300351,肖红英,独立董事
a9465091060338ab2c0e1844cb76a0a4,300351,朱国华,独立董事
fc853785a246a737ddedd4003e41d3b9,300351,江靖,独立董事
b06e1e55725d4fa3d14732d021d5c2c3,300306,潘建根,董事长、董事
9649d98d5b6ebc372bdb0436b3b599a5,300306,邹建军,副董事长、董事
9887c85f37184addae902bd85d6f6e26,300306,郭志军,董事
3a6b42486a7b2168a80d9faf3da86f61,300306,闵芳胜,董事
8899c5280753bcdb609d9201c4ab2c27,300306,陈聪,董事
5420c42adce0c986be09a39b070ce653,300306,陆捷,董事
5ab418555c8ee0c858e6e472fc12a40c,300306,傅羽韬,独立董事
a9b67f47e25737ef20d6321c3e11f3f5,300306,杨忠智,独立董事
170ec5a7a10233777b0425ef5152e4bc,300306,冯华君,独立董事
77d60cd32b8f6b2796ba95adfff80343,002607,周夏耘,董事长、董事
6f0abf05d8b984dfb871f1994d67aa27,002607,周晖,董事
ee76cda945ab71af35e9f7ab2ab4a293,002607,肖美荣,董事
fdda73878a898b5a039c0c3d3851fe9f,002607,徐晓华,董事
b49c65aa7b38fe6083cb10dc09f3339d,002607,杨庆梅,董事
bb26e539f8e01ab40b780e08bb65476b,002607,李力盛,董事
2a557a4f40106db186bbbb1c8cde6f87,002607,赵定涛,独立董事
07f04c2e286540cc9db4d8081c852634,002607,汪莉,独立董事
d79117aac983bbc4a9eac3838fdda1a5,002607,周友梅,独立董事
e582c71afee0a2a56189a2c414279a0c,300137,李玉国,董事长、董事
602a1442db5c7faa4f8e498ed435130c,300137,陈荣强,董事
07a0cb1bc45808168499c26f404477f0,300137,范朝,董事
92b967104cce2f4e07f01d8dac5eace4,300137,李国壁,董事
1f8dc98ebbe88f5491495bd0611f02da,300137,董岩,董事
000040a423bd94bd2443fe2cda9641e0,300137,闫成德,董事
bcc3241c445fc10ee1d4ed3a55263879,300137,赵立三,独立董事
713fa7f16dc13d126e731faff855f4d9,300137,赵明,独立董事
5fc90c92226357011c194f4b8829fa22,600656,许佳明,董事长、董事
32bc2837eb767540381ab5645bed4f70,600656,江华茂,副董事长、董事
d0d897bd0cfa218f08adb2294bfd6d94,600656,陈栩,董事
6c1b0f96eb4080f213e8b19f8cd3a7de,600656,李红,董事
80b96a9989deacc251df9f4e2ccb0243,600656,杨海俊,董事
9a47106360a421817010688d9fa0d7cd,600656,何进,董事
08c30f9f6dee2f8b69c539a40b89b007,600656,曹昱,独立董事
99d51277dc9d6eaa1e229e8120b471df,600656,严鹏,独立董事
9fc4204ed76729800b774109480576b7,600656,杨传永,独立董事
a61edf15e11d5c5e5d26e69c15be6cdc,600656,刘书艳,独立董事
48d63a1f783619051ced6801bae35806,300289,JIN ZHAO SHEN,董事长、董事
7a5962fbde210d419fd63f8edf0c2e12,300289,钱震斌,副董事长、董事
101eaf47abc8051e310c6a18bc8fb1ea,300289,丁耀良,董事
752260ceb92551997a26c509009dffcb,300289,马志远,董事
7b784a0c10906aa47a44d50769c6c702,300289,黄振中,独立董事
1a6d4b33f11cbbb3d52573fb11594718,300289,张力建,独立董事
20669572541cb46b921940e7a7b1b9c6,300289,常明,独立董事
debb4feae3ceb21bbfa5f8fd9e6fe93f,000521,李伟,董事长、董事
52ef3ed6de67c383c310d6b5a77bc10b,000521,吴定刚,副董事长、董事
d8f286a21b61c59db8dc7debc3cb8039,000521,寇化梦,董事
daa670c8ea9d7b63b8197d1c1b91356e,000521,胡照贵,董事
e9269d686ee849f4ebc0d0ea2afeceac,000521,雍凤山,董事
f7146411ff34f8fb82c33a01b38e592e,000521,史强,董事
971a98c8e318a29f1b7e408a6289e8e5,000521,干胜道,独立董事
956e6cb5c8899130ee6d49fa858e1c0d,000521,任佳,独立董事
b1a23184ecf63a45785747bffb2b782f,000521,路应金,独立董事
2608c28750507612677d8c12ce2e8478,300290,付永全,董事长、董事
9b9f1290cd899cece8c0bec44e1f0e7b,300290,齐政,副董事长、董事
9ea83fffa88d45e5da84ffff825e6d62,300290,冯丽,董事
3455c6a3f563cfc262397042597bf46e,300290,尹春福,董事
3246bc197fdb3d3a590fa84520334b09,300290,林木西,董事
4b58d787e1827caecb7b37bd17bf47a7,300290,崔万田,董事
223639bf59413a5d26f1e67bcdeb8b9d,300290,王莉,独立董事
26e41609b51860651f149040489ecfb1,300290,吴凤君,独立董事
c52d83bc9d455ace1c9dd2b04cfcc56c,300290,李华才,独立董事
1c2c5cbd609dcf1238aab1b17d734125,200056,郑康豪,董事长、董事
7cd0b9aac544ac834998a241c1b166e9,200056,汪军民,独立董事
57477c4af274b99aaa46ae707987ad51,200056,熊楚熊,独立董事
349a2e051250a22098f5479f38b4ff91,200056,王培,独立董事
0a56d0e3667fa5cab30595d8ca9ddfc5,200056,陈小海,职工董事
898c9ddb83773311c35cba87603fe90d,600788,刘实,董事长、董事
9a9802d2c9d48191f82efb4ca9f1ca02,600788,王仲会,副董事长、董事
3d4e1496d3da413beee9d2e3167bab4c,600788,许晋平,董事
a3c7c55b077c79c63fd35671b0220ff1,600788,刘怀军,董事
9b8a13de0f051bd2d6a44b831d63b72f,600788,杨尔平,独立董事
935312a5ffc3377bdfd05915b0dba94e,600788,张志凤,独立董事
1e5e841320b86e874f62d2601b820899,600213,钱栋,董事长、董事
6d91ee9230401d670443b88afc15221c,600213,李百成,董事
2858741f0b0472f660d0af4f2cda829e,600213,吴永松,董事
e9b364f247e3f93001f8deb6c263fffc,600213,丁迎东,董事
1e58f3d318685f505efde25d907b1e94,600213,王春鼎,董事
bffb47e0f50424c3f68d83f6da1e3028,600213,孔祥君,董事
ab128171a03d598da73e203637b8045d,600213,朱德堂,独立董事
13b28f3c77484f57f70949bfe476ee73,600213,邹虎啸,独立董事
00e24cb6bc4815ef86e84f98d0260ac4,600213,谢竹云,独立董事
db061a9cbc84f225968b7bd4e82b737c,603901,罗邦毅,董事长、董事
a1192e2b05cc6479275ee1584fb2827a,603901,吕婕,副董事长、董事
b7ba4f252a842e53eebe92d840a4e69b,603901,吴仁波,董事
2879b08460cf5f52bdbd3744b4dad0fb,603901,张彩芹,董事
016a58ca9987cc3960022914d6fd42ec,603901,傅建中,独立董事
1d8c843f90d22c2c16cfb77869b5580e,603901,袁坚刚,独立董事
10226c0030c28284a24d7f65f451f2a0,603901,曹衍龙,独立董事
d34d3426ae0199f22f4234c14b36fc82,200512,潘志荣,董事长、董事
435270dd0d2c40c6733cbc1e97795a9b,200512,蔡渊松,董事
00006378e1db5ab9ea45cdcab1729267,200512,庄兴,董事
0a37254fa9029c7c641a4dc884c5d8ee,200512,陈彦君,董事
1f3b3c6ca40647323c8e5d8f2ebb87f9,200512,葛晓萍,独立董事
d3fcd6a34a51627a62aa55d09c5fb08e,200512,汤金木,独立董事
0289bff6efa3418b372a10b3eadf99fc,200512,白劭翔,独立董事
c897a190963b97f55c3997ee6ed97211,000753,黄键鹏,董事长、董事
b44f85a4de3c89d29759cb9a421670aa,000753,林阿头,董事
a1826f706af85a770b9fee396bf5ffa5,000753,韩金鹏,董事
3ba487b2c4c67bbea968a388c46694c5,000753,杨智元,董事
1898da20c7c4bd6c6de0711dcb440efb,000753,李勤,董事
593e521f4c4613020c4bb0b4bcd9dc42,000753,林奋勉,董事
9e061c31de8234b208e6fe34db53d80b,000753,潘越,独立董事
3d6d4708c7148bb1af43314e0332983a,000753,黄健雄,独立董事
5e6a029caf0086d8d8d49d08acc85265,000753,林志扬,独立董事
925ae4aa2bfd7ca297d9718da26fc0fa,000880,徐宏,董事长、董事
c8359c3bc51e935520185be47ea0922f,000880,马玉先,董事
39f86f100adbad5c1d8591e1ef774a54,000880,张泉,董事
4f6cf3c57c4f534738b025a3c6a83775,000880,王曰普,董事
317d02bc4053e17795d684e4b4075a1f,000880,吴洪伟,董事
9af4dc404405dee399414bf199522aab,000880,张玉明,独立董事
281e1e117da34e4f4ecaad731da5c5f9,000880,杨奇云,独立董事
14c3f03df107ad3bbe75c2011668b851,000880,杨俊智,独立董事
9f02614e812e8cd9e746e4f3c829bc6a,601928,张建康,董事长、董事
3f0125287041ca65e6921213bdc9cb74,601928,周斌,副董事长、董事
f7cf1617bb52c720cc056596933adcbc,601928,王译萱,副董事长、董事
084abfd4958cc440d12a18e57cf2c9a3,601928,孙真福,董事
65bd86edf8c3a4a9c894b328b90f19c3,601928,佘江涛,董事
c15f703b76e68d1c1c4e27e14e7db36c,601928,单翔,董事
c5886cbc8cce0671d59aa60f4f67ff5a,601928,杨雄胜,独立董事
c5f4dde2d13bdda1ef5ef7ebe87a900b,601928,应文禄,独立董事
e839c5e4dc11685c2eae1bc1515cbf8a,601928,罗戎,独立董事
0715f6331d8fc1b16c6320ee8c4e6c6a,601928,陈志斌,独立董事
b3dc8225d412ea1159c2feb6ca504497,601928,丁韶华,独立董事
6f44b8e44474307403241f8b178efa16,002050,张道才,名誉董事长
63b778ea070aa97168c917dc32f09e2f,002050,张亚波,董事长、董事
1780158111a3d8668f1156aaaf1c9a63,002050,王大勇,董事
3fc44a73d50e23f67ea6a3e429513372,002050,陈雨忠,董事
39ff7c9dd1128a8d87313fceba3c853b,002050,於树立,董事
94a86b463d0d6ce91634db4ae8a17adb,002050,倪晓明,董事
e5537fbda0acc7bd20a273cd1b4ebc99,002050,张少波,董事
624a15e467579029ad34b9b100bdb843,002050,沈玉平,独立董事
4fa002e1864f36c41ff304e9375172d3,002050,张亚平,独立董事
e6530c18d9d8666b8950a91c90b0ad42,002050,计骅,独立董事
6a3ad1245cbf58993d528fef0f4fe5ff,002748,刘宜云,董事长、董事
4bc05f894cf18f3779f5e74392e38007,002748,曾道龙,董事
21f1dbb377791477323baeb161fd62c1,002748,唐文勇,董事
8c03e98cf575b6b2f53aa60b37a15875,002748,王世团,董事
64fa4b1d4ba44bd3a8b38e6b5e3a4763,002748,刘林生,董事
e9c37b1804c66bb0e77fe8c9b3f8948e,002748,汪国清,董事
b785bccc298af0057c996a5ca252a7a3,002748,汪利民,独立董事
7daeda48f3e0d9250f06b45ae05b35d6,002748,蔡启孝,独立董事
e55320c2660e943eaf04df2a2290d4bc,002748,陆豫,独立董事
22cd99d29e61d2426db5b05ab40020bb,601117,戴和根,董事长、董事
932ea932116fe28ca6c460600c662f09,601117,余津勃,董事
b1474a0268901fa046f16be5b24f3c19,601117,户海印,独立董事
4964c28b11e43b9716bee11d0e9747e3,601117,刘杰,独立董事
e84c1c95d42a4dc9e419cf3b275c914f,601117,张忠林,独立董事
0b422a77597d5d4810b8058c35d167b5,601117,杨有红,独立董事
73334d80cec296f876b21faeb7df958d,601117,徐保良,职工董事
944d1309b43a6ea0e7291c8245a96a8d,603698,唐国宏,董事长、董事
7321b900ab930d4a69e1eab1f021a1e7,603698,姜从斌,董事
6b00571ae2f3ce70f9b5dc8a3c3497b4,603698,杨铁诚,董事
adaef70e60cfd534e39c0fa2ece60546,603698,刘志伟,董事
064701ebc2426dcb8b41495b00fe1a95,603698,詹钟炜,董事
1368e0095f56724037830f1991c7d0dc,603698,张彦军,董事
852d3d7f53ba49f2552ad991d28bd21d,603698,胡迁林,独立董事
8beed487c3494561ccc32c1c45572651,603698,陈敏,独立董事
3c041b173d2369c327667cac0751b0fd,603698,刘斌,独立董事
95cc892e4ab9c52843035e7a7567d4a0,600585,高登榜,董事长、执行董事
ef101105e74159a5855c6b8d4a5b16e4,600585,王建超,副董事长、执行董事
26b1476f47e63ba6a50617af361c371f,600585,吴斌,执行董事
b52cceabdd9222ce2d23bfd86d156bfc,600585,丁锋,执行董事
083b49f194ad8214cf129e66867315d4,600585,戴国良,独立非执行董事
d373dba1b00a4d87ea68d83fb22b2c55,600585,杨棉之,独立非执行董事
d485a74e6994c0c723d3351b56b55fb7,600585,梁达光,独立非执行董事
